transaction_id,transaction_date,sender_account,sender_name,sender_npwp,receiver_account,receiver_name,receiver_npwp,amount_idr,transaction_type,description,bank_code,channel,currency,pattern_type,risk_score,is_flagged,reporting_threshold_flag,cross_border
TXN_006768,2024-10-12 14:24:00,CORP_PT_0022_001,PT. AGRO CITY KALTIM,46.513.318.9-268.634,CORP_SH_0001_001,CV EMAS KENCANA,69.554.254.4-447.824,383921557,INVESTMENT,Investasi/penyertaan modal,014,ATM,IDR,suspicious_large,73,True,True,False
TXN_006769,2024-06-23 14:33:14,CORP_SH_0030_001,UD INDAH PERMAI,88.859.135.2-809.987,0133219793914,Hadi Putra,17.764.507.1-768.809,1361416246,CAPITAL_INJECTION,Penambahan modal perusahaan,009,RTGS,IDR,layering,100,True,True,False
TXN_006770,2024-10-05 04:51:55,0141510166503,Sari Wijaya,20.956.183.9-148.427,CORP_PT_0003_001,PT. Dewi Anthika Bahari,56.295.933.8-863.628,8873638,SUPPLIER_PAYMENT,Pembayaran supplier untuk PT. Dewi Anthika Bahari,013,RTGS,IDR,legitimate,15,False,False,False
TXN_006771,2025-01-06 21:59:29,0133544535266,Indra Santoso,26.887.458.9-677.874,CORP_PT_0069_001,PT. KAWISAN CENTRAL ASIA,38.696.668.1-854.572,47345468,TAX_PAYMENT,Pembayaran pajak perusahaan,008,INTERNET_BANKING,IDR,legitimate,31,False,False,False
TXN_006772,2025-03-25 22:48:39,0116415441483,Fitri Putra,96.700.752.1-926.748,CORP_PT_0026_001,PT. BERKAH ALAM FAJAR MAS,59.858.209.5-189.315,44986976,SUPPLIER_PAYMENT,Pembayaran supplier untuk PT. BERKAH ALAM FAJAR MAS,008,BRANCH,IDR,legitimate,13,False,False,False
TXN_006773,2024-12-31 16:29:14,CORP_PT_0028_001,PT KOP. WARGA JAYA,56.542.424.1-852.743,CORP_SH_0003_001,UD INDAH PERMAI,30.682.304.5-968.781,1024305006,INTER_COMPANY_TRANSFER,Transfer antar perusahaan grup,013,RTGS,IDR,layering,100,True,True,False
TXN_006774,2024-10-12 04:28:48,0191702597075,Gina Wijaya,43.248.630.7-835.239,CORP_PT_0013_001,PT. Manggala Dharma Putra,93.702.361.5-848.663,31471213,LOAN_PAYMENT,Transfer dari Gina Wijaya ke PT. Manggala Dharma Putra,011,ATM,IDR,legitimate,15,False,False,False
TXN_006775,2024-08-04 06:09:49,0093356968432,Dewi Pratama,47.608.213.7-961.791,CORP_PT_0032_001,PT. GLOBALINDO AGUNG LESTARI,72.701.260.3-864.930,8759889,TAX_PAYMENT,Pembayaran pajak perusahaan,008,ATM,IDR,legitimate,10,False,False,False
TXN_006776,2024-10-11 02:01:50,CORP_PT_0043_001,PT. Natuna Inti Makmur,52.628.660.9-833.941,CORP_SH_0004_001,PT OMEGA PRIMA,14.169.469.4-148.900,47051727,WITHDRAWAL,Transfer dari PT. Natuna Inti Makmur ke PT OMEGA PRIMA,011,BRANCH,IDR,suspicious_structuring,100,True,False,False
TXN_006777,2024-11-08 14:56:30,CORP_PT_0039_001,PT. Bersama Sejahtera Sakti,55.691.544.6-546.865,0097449955828,Eko Pratama,75.187.895.4-150.646,47947475,WITHDRAWAL,Transfer dari PT. Bersama Sejahtera Sakti ke Eko Pratama,009,RTGS,IDR,suspicious_structuring,87,True,False,False
TXN_006778,2024-10-14 12:51:00,0117470270978,Dewi Pratama,40.999.336.5-438.815,0141415160001,Hadi Gunawan,70.118.362.7-685.171,18018765,LOAN_PAYMENT,Transfer dari Dewi Pratama ke Hadi Gunawan,014,INTERNET_BANKING,IDR,legitimate,15,False,False,False
TXN_006779,2025-01-03 21:34:12,0119391104854,Ahmad Santoso,63.520.197.7-951.202,0087919635296,Budi Putra,29.854.852.8-551.437,12674506,SUPPLIER_PAYMENT,Pembayaran supplier untuk Budi Putra,011,ATM,IDR,legitimate,10,False,False,False
TXN_006780,2024-06-25 20:45:16,CORP_PT_0034_001,PT. RIMBA SAWIT UTAMA PLANINDO,55.634.239.8-429.531,0194727298519,Hadi Wijaya,92.818.465.7-911.339,28312216,UTILITY_PAYMENT,Transfer dari PT. RIMBA SAWIT UTAMA PLANINDO ke Hadi Wijaya,008,ATM,IDR,legitimate,18,False,False,False
TXN_006781,2024-06-03 15:12:23,CORP_PT_0026_001,PT. BERKAH ALAM FAJAR MAS,59.858.209.5-189.315,0196040794252,Eko Wibowo,69.482.998.7-419.826,45237986,WITHDRAWAL,Transfer dari PT. BERKAH ALAM FAJAR MAS ke Eko Wibowo,011,ATM,IDR,suspicious_structuring,83,True,False,False
TXN_006782,2024-10-30 03:11:47,0144497350578,Gina Pratama,86.728.181.9-897.897,CORP_PT_0031_001,PT. LEMO JAYA,76.900.185.3-474.984,39103281,SALARY_PAYMENT,Pembayaran gaji karyawan dari Gina Pratama,014,INTERNET_BANKING,IDR,legitimate,10,False,False,False
TXN_006783,2025-03-30 09:57:13,CORP_PT_0040_001,PT. Inti Gerak Maju,54.440.496.7-146.146,CORP_SH_0021_001,UD MAJU BERSAMA,61.963.268.9-848.469,4529061191,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,009,BRANCH,IDR,suspicious_large,100,True,True,False
TXN_006784,2024-03-18 09:25:00,CORP_PT_0028_001,PT KOP. WARGA JAYA,56.542.424.1-852.743,CORP_SH_0029_001,CV KARYA UTAMA,86.489.956.9-235.556,780292746,INTER_COMPANY_TRANSFER,Transfer antar perusahaan grup,013,ATM,IDR,layering,100,True,True,False
TXN_006785,2025-05-10 18:47:57,CORP_PT_0013_001,PT. Manggala Dharma Putra,93.702.361.5-848.663,CORP_SH_0008_001,UD HARAPAN BARU,30.255.619.5-873.935,4103331544,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,008,MOBILE_BANKING,IDR,suspicious_large,100,True,True,True
TXN_006786,2024-10-16 13:39:17,0119620241248,Budi Putra,60.165.460.1-831.886,0165111699541,Dewi Putra,76.187.371.5-999.153,47556100,SALARY_PAYMENT,Pembayaran gaji karyawan dari Budi Putra,013,ATM,IDR,legitimate,30,False,False,False
TXN_006787,2025-03-14 15:23:25,0192125788489,Gina Sari,34.847.585.3-706.256,0142821659776,Fitri Kusuma,98.507.253.7-150.223,5463522,SALARY_PAYMENT,Pembayaran gaji karyawan dari Gina Sari,009,ATM,IDR,legitimate,5,False,False,False
TXN_006788,2024-12-24 21:44:55,CORP_SH_0023_001,UD HARAPAN BARU,26.903.405.2-441.862,0144824611548,Gina Kusuma,18.753.883.5-958.977,967661685,INTER_COMPANY_TRANSFER,Transfer antar perusahaan grup,014,ATM,IDR,layering,100,True,True,False
TXN_006789,2025-01-06 20:56:55,0142698457769,Eko Wijaya,54.278.571.4-699.842,0094453763889,Budi Wijaya,95.269.620.3-372.214,18938404,LOAN_PAYMENT,Transfer dari Eko Wijaya ke Budi Wijaya,014,MOBILE_BANKING,IDR,legitimate,15,False,False,False
TXN_006790,2025-04-14 07:42:46,CORP_PT_0022_001,PT. AGRO CITY KALTIM,46.513.318.9-268.634,0133544535266,Indra Santoso,26.887.458.9-677.874,20343372,LOAN_PAYMENT,Transfer dari PT. AGRO CITY KALTIM ke Indra Santoso,013,BRANCH,IDR,legitimate,20,False,False,False
TXN_006791,2023-09-25 09:43:00,CORP_PT_0022_001,PT. AGRO CITY KALTIM,46.513.318.9-268.634,CORP_SH_0030_001,UD INDAH PERMAI,88.859.135.2-809.987,972491909,CAPITAL_INJECTION,Penambahan modal perusahaan,009,MOBILE_BANKING,IDR,layering,100,True,True,False
TXN_006792,2024-10-24 20:12:13,0168877450118,Sari Wibowo,28.293.174.1-452.342,CORP_PT_0023_001,PT. WANA SAWIT SUBUR LESTARI,93.864.307.4-655.711,5461692,TAX_PAYMENT,Pembayaran pajak perusahaan,008,BRANCH,IDR,legitimate,7,False,False,False
TXN_006793,2025-02-21 05:43:45,CORP_PT_0025_001,PT. SURYA MAS CITRA PERKASA,22.459.101.8-894.394,0222391088323,Indra Pratama,90.402.689.4-602.647,26161842,SALARY_PAYMENT,Pembayaran gaji karyawan dari PT. SURYA MAS CITRA PERKASA,013,ATM,IDR,legitimate,5,False,False,False
TXN_006794,2025-03-13 11:12:11,CORP_PT_0043_001,PT. Natuna Inti Makmur,52.628.660.9-833.941,0229590768599,Indra Wibowo,78.517.281.4-525.448,2851082,SALARY_PAYMENT,Pembayaran gaji karyawan dari PT. Natuna Inti Makmur,014,MOBILE_BANKING,IDR,legitimate,9,False,False,False
TXN_006795,2024-12-23 10:26:16,0164698478386,Budi Wibowo,63.207.588.1-552.133,0226105072978,Joko Pratama,32.997.676.7-307.442,34966104,SALARY_PAYMENT,Pembayaran gaji karyawan dari Budi Wibowo,014,MOBILE_BANKING,IDR,legitimate,5,False,False,False
TXN_006796,2023-04-19 09:53:00,CORP_SH_0015_001,UD PRIMA SEJAHTERA,88.405.167.4-977.670,0132947719381,Joko Pratama,44.308.333.3-391.133,1343127359,INTER_COMPANY_TRANSFER,Transfer antar perusahaan grup,014,MOBILE_BANKING,IDR,layering,100,True,True,False
TXN_006797,2024-06-24 15:46:34,CORP_PT_0031_001,PT. LEMO JAYA,76.900.185.3-474.984,0146129584281,Dewi Wijaya,85.930.510.6-713.851,36421876,UTILITY_PAYMENT,Transfer dari PT. LEMO JAYA ke Dewi Wijaya,009,RTGS,IDR,legitimate,20,False,False,False
TXN_006798,2024-12-01 10:26:49,CORP_PT_0058_001,PT. ADI JAYA MULIA,53.522.359.1-777.246,0224720675365,Fitri Wibowo,88.773.567.5-245.454,49034382,WITHDRAWAL,Transfer dari PT. ADI JAYA MULIA ke Fitri Wibowo,009,MOBILE_BANKING,IDR,suspicious_structuring,82,True,False,False
TXN_006799,2025-04-10 05:59:09,CORP_PT_0075_001,PT. BAHRUNY,13.887.716.7-820.826,CORP_PT_0076_001,PT. ACEH TIMUR RUBBER COY,56.182.315.4-437.775,49444256,WITHDRAWAL,Transfer dari PT. BAHRUNY ke PT. ACEH TIMUR RUBBER COY,008,MOBILE_BANKING,IDR,suspicious_structuring,97,True,False,False
TXN_006800,2025-02-12 07:08:07,0088053151310,Eko Pratama,39.793.549.6-355.317,0089398065824,Fitri Wibowo,19.206.740.6-386.603,6074192,TAX_PAYMENT,Pembayaran pajak perusahaan,014,ATM,IDR,legitimate,5,False,False,False
TXN_006801,2025-03-12 09:50:06,CORP_PT_0032_001,PT. GLOBALINDO AGUNG LESTARI,72.701.260.3-864.930,0221417999634,Hadi Sari,98.530.501.6-231.204,46346258,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,013,RTGS,IDR,suspicious_structuring,100,True,False,False
TXN_006802,2024-12-27 08:23:43,CORP_PT_0063_001,PT. NUSA IRIAN JAYA INDAH,36.514.141.6-464.630,CORP_PT_0061_001,PT. IRMASULINDO BLOK 1,38.488.612.9-158.573,4830036679,INVESTMENT,Investasi/penyertaan modal,008,ATM,IDR,suspicious_large,100,True,True,False
TXN_006803,2025-02-21 03:10:45,CORP_PT_0022_001,PT. AGRO CITY KALTIM,46.513.318.9-268.634,0097447100026,Dewi Wibowo,11.428.891.7-980.231,11507801,LOAN_PAYMENT,Transfer dari PT. AGRO CITY KALTIM ke Dewi Wibowo,013,RTGS,IDR,legitimate,20,False,False,False
TXN_006804,2024-06-17 15:18:59,CORP_PT_0032_001,PT. GLOBALINDO AGUNG LESTARI,72.701.260.3-864.930,0144824611548,Gina Kusuma,18.753.883.5-958.977,45906485,WITHDRAWAL,Transfer dari PT. GLOBALINDO AGUNG LESTARI ke Gina Kusuma,009,MOBILE_BANKING,IDR,suspicious_structuring,85,True,False,False
TXN_006805,2024-12-26 12:40:26,CORP_PT_0040_001,PT. Inti Gerak Maju,54.440.496.7-146.146,0137507472776,Eko Wibowo,64.337.397.3-156.697,30831308,LOAN_PAYMENT,Transfer dari PT. Inti Gerak Maju ke Eko Wibowo,014,RTGS,IDR,legitimate,17,False,False,False
TXN_006806,2024-10-11 21:25:22,CORP_PT_0063_001,PT. NUSA IRIAN JAYA INDAH,36.514.141.6-464.630,CORP_SH_0014_001,CV BERKAH NUSANTARA,88.970.710.2-962.382,618489735,LOAN_ADVANCE,Pinjaman/advance kepada CV BERKAH NUSANTARA,013,ATM,IDR,layering,100,True,True,False
TXN_006807,2023-03-27 15:41:00,CORP_PT_0027_001,PT. KAHAYAN AGRO LESTARI,30.893.356.8-280.451,CORP_SH_0012_001,UD CAHAYA MANDIRI,14.275.216.8-603.906,1529800440,LOAN_ADVANCE,Pinjaman/advance kepada UD CAHAYA MANDIRI,013,BRANCH,IDR,layering,100,True,True,True
TXN_006808,2025-05-22 03:34:03,CORP_PT_0034_001,PT. RIMBA SAWIT UTAMA PLANINDO,55.634.239.8-429.531,CORP_PT_0027_001,PT. KAHAYAN AGRO LESTARI,30.893.356.8-280.451,46883180,WITHDRAWAL,Transfer dari PT. RIMBA SAWIT UTAMA PLANINDO ke PT. KAHAYAN AGRO LESTARI,009,MOBILE_BANKING,IDR,suspicious_structuring,100,True,False,False
TXN_006809,2024-05-31 20:28:59,0226972494800,Indra Santoso,44.460.551.3-545.971,CORP_PT_0067_001,PT. HASFARM NAPU,71.108.110.4-799.194,46165377,SUPPLIER_PAYMENT,Pembayaran supplier untuk PT. HASFARM NAPU,009,BRANCH,IDR,legitimate,37,False,False,False
TXN_006810,2025-02-07 20:53:17,CORP_PT_0008_001,PT. Kartika Propitaganda,30.117.813.6-277.276,0198941587619,Gina Sari,50.322.291.1-839.434,45171886,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,009,RTGS,IDR,suspicious_structuring,95,True,False,False
TXN_006811,2024-12-01 21:38:57,CORP_PT_0019_001,PT. ADI HARDIAN BERSAUDARA,52.343.525.5-872.126,0141173979505,Dewi Putra,49.830.453.6-100.344,27310123,SUPPLIER_PAYMENT,Pembayaran supplier untuk Dewi Putra,009,MOBILE_BANKING,IDR,legitimate,10,False,False,False
TXN_006812,2025-03-02 07:47:49,CORP_PT_0075_001,PT. BAHRUNY,13.887.716.7-820.826,CORP_PT_0057_001,PT. Sumber Sawit Sintang,70.456.670.2-796.115,38943363,LOAN_PAYMENT,Transfer dari PT. BAHRUNY ke PT. Sumber Sawit Sintang,008,RTGS,IDR,legitimate,18,False,False,False
TXN_006813,2024-11-28 03:52:28,CORP_PT_0068_001,PT. KURNIA LUWUK SEJATI,83.834.851.5-664.921,0083213680520,Sari Sari,37.800.923.2-867.620,18954251,TAX_PAYMENT,Pembayaran pajak perusahaan,009,BRANCH,IDR,legitimate,10,False,False,False
TXN_006814,2024-10-27 22:58:07,CORP_PT_0029_001,PT. SANGKOWONG SINTA,52.193.144.1-416.456,0222702351147,Sari Gunawan,14.555.990.2-264.782,30784928,SALARY_PAYMENT,Pembayaran gaji karyawan dari PT. SANGKOWONG SINTA,014,MOBILE_BANKING,IDR,legitimate,10,False,False,False
TXN_006815,2024-12-08 08:14:03,0194727298519,Hadi Wijaya,92.818.465.7-911.339,0167569842765,Fitri Gunawan,38.488.753.3-956.161,21027039,SUPPLIER_PAYMENT,Pembayaran supplier untuk Fitri Gunawan,014,BRANCH,IDR,legitimate,10,False,False,False
TXN_006816,2024-07-27 12:06:57,CORP_PT_0079_001,PT. LARAS EKAMULIA,84.269.655.4-115.323,CORP_SH_0004_001,PT OMEGA PRIMA,14.169.469.4-148.900,1478760972,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,014,RTGS,IDR,suspicious_large,100,True,True,False
TXN_006817,2024-09-11 23:38:42,0095165665836,Joko Wijaya,72.162.520.8-594.709,0169894871279,Fitri Santoso,65.267.152.4-361.928,36448314,SALARY_PAYMENT,Pembayaran gaji karyawan dari Joko Wijaya,011,MOBILE_BANKING,IDR,legitimate,5,False,False,False
TXN_006818,2024-07-06 05:47:29,0143853455355,Joko Sari,99.665.799.3-761.773,0226043361968,Indra Sari,20.735.721.2-222.147,29351236,SUPPLIER_PAYMENT,Pembayaran supplier untuk Indra Sari,013,RTGS,IDR,legitimate,10,False,False,False
TXN_006819,2024-03-06 13:09:00,CORP_SH_0024_001,CV FAJAR CEMERLANG,27.284.150.7-658.537,0226008508116,Fitri Kusuma,83.445.872.3-831.605,565962078,LOAN_ADVANCE,Pinjaman/advance kepada Fitri Kusuma,013,RTGS,IDR,layering,100,True,True,False
TXN_006820,2024-07-13 16:21:38,0095165665836,Joko Wijaya,72.162.520.8-594.709,0115237491767,Ahmad Gunawan,62.192.182.1-132.371,44254642,SUPPLIER_PAYMENT,Pembayaran supplier untuk Ahmad Gunawan,014,RTGS,IDR,legitimate,10,False,False,False
TXN_006821,2024-10-19 19:14:56,CORP_PT_0049_001,PT. Kayung Agro Lestari,61.562.335.8-730.452,CORP_PT_0039_001,PT. Bersama Sejahtera Sakti,55.691.544.6-546.865,41596278,TAX_PAYMENT,Pembayaran pajak perusahaan,009,MOBILE_BANKING,IDR,legitimate,12,False,False,False
TXN_006822,2025-03-18 21:41:42,CORP_PT_0029_001,PT. SANGKOWONG SINTA,52.193.144.1-416.456,CORP_SH_0015_001,UD PRIMA SEJAHTERA,88.405.167.4-977.670,48249297,TRANSFER,Transfer dari PT. SANGKOWONG SINTA ke UD PRIMA SEJAHTERA,013,ATM,IDR,suspicious_structuring,100,True,False,False
TXN_006823,2025-03-15 13:56:09,0085474046250,Ahmad Kusuma,87.878.451.1-377.937,CORP_PT_0006_001,PT. Multi Jayantara Abadi,88.194.298.3-758.388,2989138,LOAN_PAYMENT,Transfer dari Ahmad Kusuma ke PT. Multi Jayantara Abadi,013,RTGS,IDR,legitimate,22,False,False,False
TXN_006824,2024-10-27 21:01:52,CORP_PT_0044_001,PT. Kaliau Mas Perkasa,75.357.348.1-322.619,CORP_PT_0061_001,PT. IRMASULINDO BLOK 1,38.488.612.9-158.573,48445533,TRANSFER,Transfer dari PT. Kaliau Mas Perkasa ke PT. IRMASULINDO BLOK 1,013,BRANCH,IDR,suspicious_structuring,100,True,False,False
TXN_006825,2024-08-31 07:49:13,0164698478386,Budi Wibowo,63.207.588.1-552.133,CORP_PT_0010_001,PT. Sawit Sukses Sejahtera,69.926.297.2-285.928,30784173,LOAN_PAYMENT,Transfer dari Budi Wibowo ke PT. Sawit Sukses Sejahtera,011,ATM,IDR,legitimate,20,False,False,False
TXN_006826,2024-08-16 17:05:58,CORP_PT_0017_001,PT. Agro Indomas-EK,77.264.924.5-545.210,0226008508116,Fitri Kusuma,83.445.872.3-831.605,46719163,TRANSFER,Transfer dari PT. Agro Indomas-EK ke Fitri Kusuma,013,MOBILE_BANKING,IDR,suspicious_structuring,87,True,False,False
TXN_006827,2024-10-13 14:47:00,CORP_PT_0060_001,PT. IRMASULINDO,22.628.829.8-373.257,CORP_PT_0076_001,PT. ACEH TIMUR RUBBER COY,56.182.315.4-437.775,1413565881,LARGE_TRANSFER,Transfer dana operasional ke PT. ACEH TIMUR RUBBER COY,014,ATM,IDR,suspicious_large,100,True,True,False
TXN_006828,2024-12-04 09:15:50,CORP_SH_0008_001,UD HARAPAN BARU,30.255.619.5-873.935,CORP_SH_0022_001,PT JAYA MAKMUR,36.873.212.4-663.479,1208171757,LOAN_ADVANCE,Pinjaman/advance kepada PT JAYA MAKMUR,008,BRANCH,IDR,layering,100,True,True,False
TXN_006829,2024-03-16 12:52:00,CORP_PT_0009_001,PT. Sebatin,63.624.408.6-723.932,CORP_SH_0026_001,UD MAJU BERSAMA,24.137.147.1-728.916,1228841738,LOAN_ADVANCE,Pinjaman/advance kepada UD MAJU BERSAMA,014,ATM,IDR,layering,100,True,True,False
TXN_006830,2025-01-06 19:20:25,CORP_PT_0048_001,PT. Khatulistiwa Agro Abadi,61.588.744.7-867.284,CORP_PT_0039_001,PT. Bersama Sejahtera Sakti,55.691.544.6-546.865,3778616,SUPPLIER_PAYMENT,Pembayaran supplier untuk PT. Bersama Sejahtera Sakti,008,ATM,IDR,legitimate,20,False,False,False
TXN_006831,2025-03-05 13:48:17,CORP_PT_0028_001,PT KOP. WARGA JAYA,56.542.424.1-852.743,0223045988634,Eko Gunawan,83.762.510.4-913.795,45587804,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,014,ATM,IDR,suspicious_structuring,99,True,False,False
TXN_006832,2024-07-15 00:21:11,0089858581696,Ahmad Kusuma,55.393.672.7-679.380,0119437894885,Eko Wijaya,69.198.300.2-416.284,2638486,SUPPLIER_PAYMENT,Pembayaran supplier untuk Eko Wijaya,013,MOBILE_BANKING,IDR,legitimate,10,False,False,False
TXN_006833,2024-10-17 03:46:23,0086900514074,Joko Wibowo,86.475.693.9-441.562,0093703717056,Fitri Putra,82.978.341.3-163.116,35058335,UTILITY_PAYMENT,Transfer dari Joko Wibowo ke Fitri Putra,013,RTGS,IDR,legitimate,15,False,False,False
TXN_006834,2024-09-14 18:53:41,0098987473743,Gina Wibowo,76.711.775.9-697.145,CORP_PT_0058_001,PT. ADI JAYA MULIA,53.522.359.1-777.246,16482548,LOAN_PAYMENT,Transfer dari Gina Wibowo ke PT. ADI JAYA MULIA,013,INTERNET_BANKING,IDR,legitimate,17,False,False,False
TXN_006835,2023-03-09 18:39:00,CORP_PT_0011_001,PT. Batu Sempit Sawit Indonesia,33.279.401.9-855.278,CORP_PT_0027_001,PT. KAHAYAN AGRO LESTARI,30.893.356.8-280.451,4040127238,LARGE_TRANSFER,Transfer dana operasional ke PT. KAHAYAN AGRO LESTARI,014,INTERNET_BANKING,IDR,suspicious_large,100,True,True,False
TXN_006836,2024-12-23 05:19:16,CORP_PT_0015_001,PT. Wara Nusantara,19.186.207.2-235.997,0112154962868,Gina Wibowo,41.766.545.3-375.977,46791654,WITHDRAWAL,Transfer dari PT. Wara Nusantara ke Gina Wibowo,009,INTERNET_BANKING,IDR,suspicious_structuring,85,True,False,False
TXN_006837,2024-03-10 14:40:00,CORP_PT_0079_001,PT. LARAS EKAMULIA,84.269.655.4-115.323,CORP_SH_0017_001,PT LESTARI MANDIRI,88.105.276.8-575.861,1583833481,INVESTMENT,Investasi/penyertaan modal,014,ATM,IDR,suspicious_large,100,True,True,False
TXN_006838,2024-08-03 21:43:15,CORP_PT_0069_001,PT. KAWISAN CENTRAL ASIA,38.696.668.1-854.572,CORP_SH_0003_001,UD INDAH PERMAI,30.682.304.5-968.781,49357283,WITHDRAWAL,Transfer dari PT. KAWISAN CENTRAL ASIA ke UD INDAH PERMAI,008,INTERNET_BANKING,IDR,suspicious_structuring,100,True,False,False
TXN_006839,2025-03-22 17:02:02,0166810707620,Hadi Santoso,71.685.521.7-138.493,0131828482553,Ahmad Pratama,20.578.210.2-571.494,32813358,SALARY_PAYMENT,Pembayaran gaji karyawan dari Hadi Santoso,008,INTERNET_BANKING,IDR,legitimate,5,False,False,False
TXN_006840,2024-07-20 20:47:03,CORP_PT_0040_001,PT. Inti Gerak Maju,54.440.496.7-146.146,CORP_SH_0002_001,UD HARAPAN BARU,55.723.617.3-802.898,48643713,TRANSFER,Transfer dari PT. Inti Gerak Maju ke UD HARAPAN BARU,009,ATM,IDR,suspicious_structuring,100,True,False,False
TXN_006841,2024-09-16 04:56:53,CORP_PT_0020_001,PT. TANAH TUNJUNG PLATEU,54.146.404.1-891.191,CORP_PT_0038_001,PT. Damit Mitra Sekawan,88.551.356.8-754.940,2283624917,LARGE_TRANSFER,Transfer dana operasional ke PT. Damit Mitra Sekawan,008,RTGS,IDR,suspicious_large,100,True,True,False
TXN_006842,2025-03-26 02:05:26,0137520959114,Indra Putra,58.915.471.8-363.663,CORP_PT_0044_001,PT. Kaliau Mas Perkasa,75.357.348.1-322.619,12042022,SALARY_PAYMENT,Pembayaran gaji karyawan dari Indra Putra,009,INTERNET_BANKING,IDR,legitimate,12,False,False,False
TXN_006843,2024-06-25 19:41:06,CORP_PT_0003_001,PT. Dewi Anthika Bahari,56.295.933.8-863.628,CORP_PT_0070_001,PT. TOILI INDOTAMA,80.926.248.5-220.754,512998941,LOAN_ADVANCE,Pinjaman/advance kepada PT. TOILI INDOTAMA,013,BRANCH,IDR,layering,100,True,True,True
TXN_006844,2024-06-24 09:08:51,CORP_PT_0002_001,PT. Borneo Indah Marjaya,69.286.601.8-110.423,CORP_SH_0025_001,UD CAHAYA MANDIRI,30.130.601.3-205.699,47828230,TRANSFER,Transfer dari PT. Borneo Indah Marjaya ke UD CAHAYA MANDIRI,009,BRANCH,IDR,suspicious_structuring,100,True,False,False
TXN_006845,2024-10-01 15:03:00,CORP_PT_0029_001,PT. SANGKOWONG SINTA,52.193.144.1-416.456,CORP_SH_0021_001,UD MAJU BERSAMA,61.963.268.9-848.469,4469176411,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,013,MOBILE_BANKING,IDR,suspicious_large,100,True,True,False
TXN_006846,2024-06-06 18:36:35,0139168447247,Indra Santoso,79.361.407.3-283.875,0082434979179,Hadi Pratama,98.726.269.4-898.955,45098625,LOAN_PAYMENT,Transfer dari Indra Santoso ke Hadi Pratama,009,INTERNET_BANKING,IDR,legitimate,40,False,False,False
TXN_006847,2024-05-29 09:20:03,0148800387687,Hadi Wibowo,49.377.625.6-586.353,CORP_PT_0022_001,PT. AGRO CITY KALTIM,46.513.318.9-268.634,20854397,SALARY_PAYMENT,Pembayaran gaji karyawan dari Hadi Wibowo,009,INTERNET_BANKING,IDR,legitimate,10,False,False,False
TXN_006848,2024-10-18 14:28:51,CORP_PT_0031_001,PT. LEMO JAYA,76.900.185.3-474.984,CORP_SH_0024_001,CV FAJAR CEMERLANG,27.284.150.7-658.537,2776229004,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,009,RTGS,IDR,suspicious_large,100,True,True,False
TXN_006849,2025-01-24 06:25:45,0134239066512,Budi Kusuma,85.282.547.9-425.497,0092554474021,Eko Pratama,64.134.131.7-888.522,17017752,LOAN_PAYMENT,Transfer dari Budi Kusuma ke Eko Pratama,008,MOBILE_BANKING,IDR,legitimate,15,False,False,False
TXN_006850,2024-09-10 08:29:00,CORP_PT_0056_001,PT. Natura Agrotani,26.474.848.5-893.728,CORP_SH_0022_001,PT JAYA MAKMUR,36.873.212.4-663.479,1830307194,CAPITAL_INJECTION,Penambahan modal perusahaan,009,BRANCH,IDR,layering,100,True,True,False
TXN_006851,2024-09-24 14:17:00,CORP_PT_0044_001,PT. Kaliau Mas Perkasa,75.357.348.1-322.619,CORP_SH_0016_001,CV BERKAH NUSANTARA,67.234.910.8-244.518,4814363947,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,014,BRANCH,IDR,suspicious_large,100,True,True,True
TXN_006852,2024-08-19 21:06:28,CORP_PT_0008_001,PT. Kartika Propitaganda,30.117.813.6-277.276,0162961896076,Eko Santoso,65.209.819.5-977.349,48084816,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,008,MOBILE_BANKING,IDR,suspicious_structuring,95,True,False,False
TXN_006853,2023-03-03 16:01:00,CORP_PT_0042_001,PT. Golden Land Makmur,74.700.543.6-386.373,CORP_SH_0009_001,CV EMAS KENCANA,78.959.290.6-559.997,702150669,INVESTMENT,Investasi/penyertaan modal,008,RTGS,IDR,suspicious_large,98,True,True,False
TXN_006854,2024-09-05 09:08:21,CORP_PT_0045_001,PT. Surya Mukti Perkasa,73.250.402.9-320.368,0228714158981,Fitri Gunawan,86.607.731.4-256.170,47859906,WITHDRAWAL,Transfer dari PT. Surya Mukti Perkasa ke Fitri Gunawan,008,ATM,IDR,suspicious_structuring,81,True,False,False
TXN_006855,2024-10-23 21:17:25,CORP_PT_0019_001,PT. ADI HARDIAN BERSAUDARA,52.343.525.5-872.126,CORP_SH_0001_001,CV EMAS KENCANA,69.554.254.4-447.824,1058776430,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,014,MOBILE_BANKING,IDR,suspicious_large,100,True,True,False
