transaction_id,transaction_date,transaction_time,sender_account_id,sender_company,sender_bank,receiver_account_id,receiver_company,receiver_bank,amount_idr,transaction_type,transaction_purpose,risk_score,is_flagged,is_cross_border,reference_number,processing_bank,case_related,scenario
TXN_004096,2025-04-17,11:05:31,ACC_1000169,PT. Kaliau Mas Perkasa,Danamon,ACC_1000221,PT. IRMASULINDO BLOK 2,BCA,396201114,structuring,Transfer modal kerja,93,True,False,REF234660,BRI,False,background
TXN_004098,2024-04-28,10:37:48,ACC_1000235,PT. KODECO MAMBERAMO,BNI,ACC_1000306,PT HARAPAN BARU,Maybank,372933276,structuring,Transfer modal kerja,89,True,False,REF503602,BNI,False,background
TXN_004106,2025-04-23,02:39:03,ACC_1000409,CV DUTA SEJAHTERA,BCA,ACC_1000394,PT HARAPAN BARU,Maybank,336430702,structuring,Transfer modal kerja,96,True,False,REF880802,BCA,False,background
TXN_004108,2024-09-25,04:06:29,ACC_1000445,PT HARAPAN BARU,OCBC NISP,ACC_1000360,PT INDAH PERMAI,BTN,526170630,layering,Transfer antar perusahaan,98,True,False,REF454942,BRI,False,background
TXN_004111,2025-04-17,06:34:37,ACC_1000381,PT GEMILANG ABADI,Maybank,ACC_1000162,PT. Golden Land Makmur,CIMB Niaga,1531838813,layering,Transfer antar perusahaan,97,True,False,REF824265,BCA,False,background
TXN_004116,2025-03-22,15:39:33,ACC_1000413,CV KARYA UTAMA,OCBC NISP,ACC_1000308,PT HARAPAN BARU,Permata,2263024652,placement,Setoran modal,98,True,False,REF349338,BRI,False,background
TXN_004118,2025-03-09,19:16:59,ACC_1000342,PT HARAPAN BARU,Maybank,ACC_1000223,PT. IRMASULINDO BLOK 2,Mandiri,2381883436,integration,Investasi bisnis,88,True,False,REF573276,BCA,False,background
TXN_004126,2025-03-04,19:02:31,ACC_1000301,PT LESTARI MANDIRI,BRI,ACC_1000419,CV JAYA MAKMUR,Permata,6692545669,placement,Setoran modal,99,True,False,REF825555,BNI,False,background
TXN_004128,2023-08-02,07:48:23,ACC_1000450,PT CAHAYA MANDIRI,CIMB Niaga,ACC_1000168,PT. Kaliau Mas Perkasa,BTN,1062215190,layering,Transfer antar perusahaan,95,True,False,REF852949,Mandiri,False,background
TXN_004131,2023-09-06,15:11:03,ACC_1000304,PT LESTARI MANDIRI,BCA,ACC_1000161,PT. Golden Land Makmur,BCA,211095701,layering,Transfer antar perusahaan,87,True,False,REF900180,Mandiri,False,background
TXN_004133,2025-03-10,19:36:32,ACC_1000399,CV PRIMA SEJAHTERA,Permata,ACC_1000031,PT. Sawit Sukses Sejahtera,Mandiri,2364448376,placement,Setoran modal,100,True,False,REF550522,BRI,False,background
TXN_004138,2023-10-04,12:19:05,ACC_1000320,CV KARYA UTAMA,Danamon,ACC_1000380,PT GEMILANG ABADI,BTN,334227932,structuring,Transfer modal kerja,96,True,False,REF527228,Mandiri,False,background
TXN_004142,2025-05-05,15:04:13,ACC_1000315,UD OMEGA PRIMA,CIMB Niaga,ACC_1000218,PT. IRMASULINDO BLOK 2,Danamon,1286200289,layering,Transfer antar perusahaan,87,True,False,REF906174,BCA,False,background
TXN_004143,2025-03-03,00:06:04,ACC_1000188,PT. Kayung Agro Lestari,CIMB Niaga,ACC_1000105,PT KOP. WARGA JAYA,BTN,374308658,structuring,Transfer modal kerja,84,True,False,REF913712,BRI,False,background
TXN_004146,2025-05-10,05:29:20,ACC_1000146,PT. Damit Mitra Sekawan,Maybank,ACC_1000160,PT. Golden Land Makmur,Mandiri,359188344,structuring,Transfer modal kerja,72,True,False,REF920559,BCA,False,background
TXN_004147,2025-05-15,05:33:05,ACC_1000176,PT. Wira Karya Nusantari,BCA,ACC_1000026,PT. Sebatin,OCBC NISP,4981879760,placement,Setoran modal,100,True,True,REF900149,BRI,False,background
TXN_004152,2025-01-29,15:04:46,ACC_1000249,PTGUNUNG SYNAJI,OCBC NISP,ACC_1000284,UD MAJU BERSAMA,Mandiri,349704176,structuring,Transfer modal kerja,92,True,False,REF613018,BRI,False,background
TXN_004157,2024-05-24,09:17:12,ACC_1000362,PT INDAH PERMAI,BRI,ACC_1000063,PT DITJEN PERIKANAN,BTN,571578931,layering,Transfer antar perusahaan,100,True,False,REF545830,BNI,False,background
TXN_004161,2025-05-24,18:20:17,ACC_1000413,CV KARYA UTAMA,OCBC NISP,ACC_1000118,PT. LEMO JAYA,BCA,364413168,structuring,Transfer modal kerja,100,True,False,REF633442,BCA,False,background
TXN_004162,2023-07-17,00:17:57,ACC_1000444,PT HARAPAN BARU,Maybank,ACC_1000340,PT HARAPAN BARU,BTN,1381010569,layering,Transfer antar perusahaan,83,True,False,REF468469,Mandiri,False,background
TXN_004166,2025-03-09,17:18:31,ACC_1000004,PT. Dewi Anthika Bahari,BCA,ACC_1000424,PT LESTARI MANDIRI,OCBC NISP,4575365733,placement,Setoran modal,100,True,False,REF116266,BRI,False,background
TXN_004167,2024-10-13,17:38:56,ACC_1000406,PT HARAPAN BARU,Mandiri,ACC_1000387,PT INDAH PERMAI,Danamon,386367189,layering,Transfer antar perusahaan,100,True,False,REF629789,BNI,False,background
TXN_004169,2025-03-20,08:00:44,ACC_1000153,PT. Inti Gerak Maju,BNI,ACC_1000397,CV PRIMA SEJAHTERA,Maybank,1025088918,layering,Transfer antar perusahaan,100,True,False,REF772623,BNI,False,background
TXN_004175,2025-03-10,00:54:51,ACC_1000092,PT. SURYA MAS CITRA PERKASA,OCBC NISP,ACC_1000303,PT LESTARI MANDIRI,OCBC NISP,1822642121,layering,Transfer antar perusahaan,95,True,False,REF826092,Mandiri,False,background
TXN_004177,2024-11-11,01:43:50,ACC_1000017,PT. Multi Jayantara Abadi,OCBC NISP,ACC_1000052,PT. Wara Nusantara,Maybank,324420328,structuring,Transfer modal kerja,80,True,False,REF736702,BCA,False,background
TXN_004179,2025-04-21,15:22:22,ACC_1000173,PT. Sepanjang Inti Surya Abadi,BTN,ACC_1000110,PT. SANGKOWONG SINTA,Maybank,3964798627,placement,Setoran modal,84,True,False,REF896175,BNI,False,background
TXN_004184,2024-02-08,19:30:01,ACC_1000408,CV DUTA SEJAHTERA,BRI,ACC_1000402,CV PRIMA SEJAHTERA,Mandiri,8381253775,placement,Setoran modal,100,True,False,REF937986,Mandiri,False,background
TXN_004187,2023-12-19,20:06:49,ACC_1000290,PT LESTARI MANDIRI,Maybank,ACC_1000255,PTPERKEBUNAN XVIII/PN VII,BRI,369523920,structuring,Transfer modal kerja,85,True,False,REF391960,Mandiri,False,background
TXN_004191,2025-05-11,01:34:54,ACC_1000054,PT. Kaltim Bangun Jaya,BTN,ACC_1000258,PT. PERKEBUNAN I (SEBULUSSALAM),BNI,330793698,structuring,Transfer modal kerja,83,True,False,REF537796,Mandiri,False,background
TXN_004192,2025-05-08,11:49:03,ACC_1000280,PT LESTARI MANDIRI,BNI,ACC_1000323,CV KARYA UTAMA,CIMB Niaga,3869648681,placement,Setoran modal,93,True,False,REF344669,BRI,False,background
TXN_004193,2024-02-19,05:03:08,ACC_1000171,PT. Surya Mukti Perkasa,OCBC NISP,ACC_1000327,UD MAJU BERSAMA,Maybank,1491007399,layering,Transfer antar perusahaan,100,True,False,REF222111,Mandiri,False,background
TXN_004200,2025-03-21,01:28:29,ACC_1000344,PT HARAPAN BARU,BRI,ACC_1000215,PT. IRMASULINDO,Permata,360052708,structuring,Transfer modal kerja,88,True,False,REF656833,BCA,False,background
TXN_004203,2024-04-12,16:33:48,ACC_1000113,PT. PULANG PISAU PERDANA,BTN,ACC_1000095,PT. SURYA MAS CITRA PERKASA,BTN,1789267604,layering,Transfer antar perusahaan,74,True,False,REF803239,BCA,False,background
TXN_004206,2025-03-27,21:42:01,ACC_1000168,PT. Kaliau Mas Perkasa,BTN,ACC_1000112,PT. PULANG PISAU PERDANA,BCA,334056760,structuring,Transfer modal kerja,90,True,False,REF462284,Mandiri,False,background
TXN_004215,2025-04-23,17:24:02,ACC_1000111,PT. PULANG PISAU PERDANA,BCA,ACC_1000369,UD MAJU BERSAMA,BRI,2631682150,integration,Investasi bisnis,100,True,False,REF794308,BCA,False,background
TXN_004220,2024-02-07,19:56:25,ACC_1000318,CV KARYA UTAMA,BRI,ACC_1000189,PT. Jalin Vaneo,BRI,692725938,integration,Investasi bisnis,96,True,False,REF919917,Mandiri,False,background
TXN_004221,2025-04-23,06:38:52,ACC_1000239,PT. PENGEMBANGAN SUTRA ALAM,CIMB Niaga,ACC_1000177,PT. Wira Karya Nusantari,Danamon,366830112,structuring,Transfer modal kerja,91,True,False,REF116235,BCA,False,background
TXN_004223,2025-05-05,00:41:50,ACC_1000125,PT. GRAHA INDO SAWIT ANDAL TUNGGAL,BTN,ACC_1000197,PT. Airlangga Sawit Jaya,Permata,375554586,structuring,Transfer modal kerja,78,True,False,REF818237,BNI,False,background
TXN_004224,2025-03-09,16:21:08,ACC_1000193,PT. Jalin Vaneo,BRI,ACC_1000333,PT GEMILANG ABADI,Danamon,1886869721,layering,Transfer antar perusahaan,100,True,False,REF752969,BCA,False,background
TXN_004226,2025-03-04,18:40:02,ACC_1000296,CV NUSA INDAH,BRI,ACC_1000353,CV NUSA INDAH,BCA,7846670046,placement,Setoran modal,96,True,False,REF130166,Mandiri,False,background
TXN_004230,2024-10-27,22:56:39,ACC_1000223,PT. IRMASULINDO BLOK 2,Mandiri,ACC_1000085,PT. WANA SAWIT SUBUR LESTARI,BTN,770687547,layering,Transfer antar perusahaan,88,True,False,REF897207,Mandiri,False,background
TXN_004233,2023-07-17,11:06:41,ACC_1000170,PT. Surya Mukti Perkasa,BCA,ACC_1000150,PT. Bersama Sejahtera Sakti,CIMB Niaga,355069065,structuring,Transfer modal kerja,84,True,False,REF604411,BRI,False,background
TXN_004235,2024-05-06,03:31:18,ACC_1000092,PT. SURYA MAS CITRA PERKASA,OCBC NISP,ACC_1000182,PT. Khatulistiwa Agro Abadi,BRI,1516039628,layering,Transfer antar perusahaan,83,True,False,REF254226,Mandiri,False,background
TXN_004237,2024-08-14,10:56:59,ACC_1000121,PT. GLOBALINDO AGUNG LESTARI,Maybank,ACC_1000248,PT. TOILI INDOTAMA,Mandiri,391876001,structuring,Transfer modal kerja,77,True,False,REF999232,BCA,False,background
TXN_004242,2025-03-07,19:21:09,ACC_1000373,CV EMAS KENCANA,Maybank,ACC_1000393,PT HARAPAN BARU,Danamon,4385053770,placement,Setoran modal,94,True,False,REF785292,BCA,False,background
TXN_004245,2025-05-20,04:24:05,ACC_1000215,PT. IRMASULINDO,Permata,ACC_1000199,PT. Kapuas Bio Agro,BNI,1632325183,layering,Transfer antar perusahaan,87,True,False,REF107049,BRI,False,background
TXN_004254,2025-04-24,13:11:19,ACC_1000329,UD MAJU BERSAMA,Danamon,ACC_1000011,PT. Nunukan Sarana Jaya,BNI,5639702867,placement,Setoran modal,100,True,False,REF526735,BRI,False,background
TXN_004259,2025-04-08,20:40:31,ACC_1000256,PTPERKEBUNAN XVIII/PN VII,BNI,ACC_1000354,CV NUSA INDAH,BRI,3212090723,placement,Setoran modal,100,True,False,REF610145,Mandiri,False,background
TXN_004261,2024-12-03,17:21:26,ACC_1000417,CV KARYA UTAMA,Danamon,ACC_1000054,PT. Kaltim Bangun Jaya,BTN,326865482,structuring,Transfer modal kerja,92,True,False,REF942009,Mandiri,False,background
TXN_004266,2025-03-24,03:41:54,ACC_1000205,PT. Buana Tunas Sejahtera,OCBC NISP,ACC_1000214,PT. HENRISON INTI PERSADA,Maybank,397465591,structuring,Transfer modal kerja,71,True,False,REF579929,BNI,False,background
TXN_004269,2024-02-06,02:20:58,ACC_1000124,PT. GRAHA INDO SAWIT ANDAL TUNGGAL,BRI,ACC_1000305,PT HARAPAN BARU,Danamon,859596332,integration,Investasi bisnis,82,True,False,REF833433,Mandiri,False,background
TXN_004270,2025-04-03,07:21:31,ACC_1000160,PT. Golden Land Makmur,Mandiri,ACC_1000099,PT. BERKAH ALAM FAJAR MAS,Danamon,322553827,structuring,Transfer modal kerja,94,True,False,REF982465,BCA,False,background
TXN_004271,2025-05-25,20:07:29,ACC_1000221,PT. IRMASULINDO BLOK 2,BCA,ACC_1000451,PT CAHAYA MANDIRI,OCBC NISP,3305758795,integration,Investasi bisnis,91,True,True,REF834856,Mandiri,False,background
TXN_004281,2025-05-12,06:07:33,ACC_1000189,PT. Jalin Vaneo,BRI,ACC_1000062,PT DITJEN PERIKANAN,BRI,5662752095,placement,Setoran modal,95,True,False,REF680995,Mandiri,False,background
TXN_004284,2025-03-03,08:49:56,ACC_1000100,PT. BERKAH ALAM FAJAR MAS,BTN,ACC_1000090,PT. WANASAWIT SUBUR LESTARI,BTN,725799247,layering,Transfer antar perusahaan,76,True,False,REF708898,BNI,False,background
TXN_004286,2023-12-28,21:31:01,ACC_1000037,PT. Uni Andalan Utama,CIMB Niaga,ACC_1000257,PT. Naga Manis Plantation,BRI,3594610768,placement,Setoran modal,81,True,False,REF770283,Mandiri,False,background
TXN_004293,2025-03-05,02:09:31,ACC_1000118,PT. LEMO JAYA,BCA,ACC_1000029,PT. Sawit Sukses Sejahtera,BTN,4644148312,integration,Investasi bisnis,83,True,True,REF980863,Mandiri,False,background
TXN_004298,2025-04-15,10:40:29,ACC_1000141,PT. Malindo Jaya Diraja,BTN,ACC_1000157,PT. Sawita Karya Manunggal (SKM),BTN,399183015,structuring,Transfer modal kerja,72,True,False,REF742537,BCA,False,background
TXN_004300,2023-10-31,17:41:41,ACC_1000020,PT. Nadia Humaira,Maybank,ACC_1000388,PT INDAH PERMAI,Permata,5105381002,placement,Setoran modal,100,True,False,REF886032,BCA,False,background
TXN_004301,2024-02-25,22:36:56,ACC_1000318,CV KARYA UTAMA,BRI,ACC_1000005,PT. Dewi Anthika Bahari,Mandiri,4509490872,integration,Investasi bisnis,100,True,False,REF548869,BNI,False,background
TXN_004302,2024-04-01,07:37:58,ACC_1000283,UD MAJU BERSAMA,OCBC NISP,ACC_1000218,PT. IRMASULINDO BLOK 2,Danamon,8848889439,placement,Setoran modal,100,True,True,REF646410,BRI,False,background
TXN_004303,2025-03-29,15:19:35,ACC_1000175,PT. Wira Karya Nusantari,Permata,ACC_1000439,UD MAJU BERSAMA,BNI,3780734831,integration,Investasi bisnis,100,True,False,REF744504,BCA,False,background
TXN_004306,2024-06-01,23:03:15,ACC_1000356,PT INDAH PERMAI,Danamon,ACC_1000013,PT. Nunukan Sarana Jaya,CIMB Niaga,321965032,layering,Transfer antar perusahaan,100,True,False,REF959183,BRI,False,background
TXN_004310,2024-04-14,04:07:26,ACC_1000150,PT. Bersama Sejahtera Sakti,CIMB Niaga,ACC_1000142,PT. Kintap Jaya Wattindo,Permata,844285323,layering,Transfer antar perusahaan,92,True,False,REF377809,Mandiri,False,background
TXN_004318,2025-05-18,06:17:51,ACC_1000110,PT. SANGKOWONG SINTA,Maybank,ACC_1000396,PT HARAPAN BARU,Maybank,391687031,structuring,Transfer modal kerja,89,True,False,REF409301,BRI,False,background
TXN_004321,2025-04-22,04:24:19,ACC_1000378,UD BERKAH NUSANTARA,BRI,ACC_1000046,PT. Mega Benua Utama,Mandiri,334037626,structuring,Transfer modal kerja,100,True,False,REF565450,BCA,False,background
TXN_004323,2024-10-16,00:24:48,ACC_1000042,PT. Manggala Dharma Putra,Maybank,ACC_1000318,CV KARYA UTAMA,BRI,842408141,layering,Transfer antar perusahaan,100,True,False,REF668344,BRI,False,background
TXN_004325,2025-04-10,11:16:57,ACC_1000281,PT LESTARI MANDIRI,Maybank,ACC_1000197,PT. Airlangga Sawit Jaya,Permata,373809884,structuring,Transfer modal kerja,100,True,False,REF594731,Mandiri,False,background
TXN_004326,2025-03-24,22:19:39,ACC_1000420,CV JAYA MAKMUR,BNI,ACC_1000280,PT LESTARI MANDIRI,BNI,1220124789,layering,Transfer antar perusahaan,100,True,False,REF668897,BRI,False,background
TXN_004333,2025-05-26,17:40:38,ACC_1000383,PT GEMILANG ABADI,BRI,ACC_1000286,UD MAJU BERSAMA,Permata,1611825743,layering,Transfer antar perusahaan,95,True,False,REF179269,Mandiri,False,background
TXN_004343,2025-05-26,04:36:59,ACC_1000078,PTPN XIII,CIMB Niaga,ACC_1000117,PT. LEMO JAYA,Danamon,1839201121,placement,Setoran modal,80,True,False,REF900149,BRI,False,background
TXN_004347,2025-04-24,04:20:38,ACC_1000073,PT. TANAH TUNJUNG PLATEU,Danamon,ACC_1000358,PT INDAH PERMAI,Permata,714049301,integration,Investasi bisnis,90,True,False,REF352886,Mandiri,False,background
TXN_004349,2025-03-10,23:57:43,ACC_1000095,PT. SURYA MAS CITRA PERKASA,BTN,ACC_1000450,PT CAHAYA MANDIRI,CIMB Niaga,344291508,structuring,Transfer modal kerja,86,True,True,REF601732,Mandiri,False,background
TXN_004355,2023-06-11,04:46:47,ACC_1000393,PT HARAPAN BARU,Danamon,ACC_1000108,PT. SANGKOWONG SINTA,BRI,1811504004,integration,Investasi bisnis,92,True,False,REF858359,BNI,False,background
TXN_004358,2023-09-27,01:51:18,ACC_1000346,CV KARYA UTAMA,Mandiri,ACC_1000101,PT. KAHAYAN AGRO LESTARI,CIMB Niaga,8587150121,placement,Setoran modal,100,True,False,REF287773,BCA,False,background
TXN_004359,2024-12-07,14:05:19,ACC_1000082,PT. AGRO CITY KALTIM,Maybank,ACC_1000343,PT HARAPAN BARU,BCA,7053422596,placement,Setoran modal,98,True,False,REF595680,BNI,False,background
TXN_004360,2025-05-27,13:28:40,ACC_1000365,UD MAJU BERSAMA,BRI,ACC_1000281,PT LESTARI MANDIRI,Maybank,1871979033,integration,Investasi bisnis,99,True,False,REF737935,Mandiri,False,background
TXN_004364,2025-05-24,01:29:26,ACC_1000302,PT LESTARI MANDIRI,Mandiri,ACC_1000319,CV KARYA UTAMA,Maybank,1489339683,layering,Transfer antar perusahaan,100,True,False,REF437408,BCA,False,background
TXN_004366,2025-03-04,06:48:13,ACC_1000302,PT LESTARI MANDIRI,Mandiri,ACC_1000027,PT. Sawit Sukses Sejahtera,Permata,3613918470,integration,Investasi bisnis,94,True,True,REF249114,Mandiri,False,background
TXN_004367,2025-03-18,04:06:15,ACC_1000163,PT. Natuna Inti Makmur,Maybank,ACC_1000274,PT. SECONA PERSADA (I),BNI,9357739100,placement,Setoran modal,95,True,False,REF365815,BCA,False,background
TXN_004369,2025-03-29,10:00:54,ACC_1000332,PT GEMILANG ABADI,BRI,ACC_1000191,PT. Jalin Vaneo,Permata,7729761964,placement,Setoran modal,100,True,False,REF562225,Mandiri,False,background
TXN_004373,2024-12-18,06:40:55,ACC_1000199,PT. Kapuas Bio Agro,BNI,ACC_1000316,UD OMEGA PRIMA,CIMB Niaga,361599570,structuring,Transfer modal kerja,82,True,False,REF575193,BRI,False,background
TXN_004377,2023-09-04,10:43:46,ACC_1000424,PT LESTARI MANDIRI,OCBC NISP,ACC_1000125,PT. GRAHA INDO SAWIT ANDAL TUNGGAL,BTN,354371880,structuring,Transfer modal kerja,79,True,False,REF587763,BNI,False,background
TXN_004380,2025-05-25,21:15:39,ACC_1000301,PT LESTARI MANDIRI,BRI,ACC_1000082,PT. AGRO CITY KALTIM,Maybank,341511177,structuring,Transfer modal kerja,86,True,False,REF409443,BRI,False,background
TXN_004381,2024-09-07,08:28:02,ACC_1000450,PT CAHAYA MANDIRI,CIMB Niaga,ACC_1000282,PT LESTARI MANDIRI,BRI,1738825257,placement,Setoran modal,100,True,False,REF511276,BNI,False,background
TXN_004382,2023-09-22,05:25:54,ACC_1000313,UD OMEGA PRIMA,BCA,ACC_1000441,UD MAJU BERSAMA,Permata,705513208,layering,Transfer antar perusahaan,99,True,False,REF915543,BRI,False,background
TXN_004385,2025-04-21,13:59:49,ACC_1000248,PT. TOILI INDOTAMA,Mandiri,ACC_1000244,PT. HASFARM NAPU,Mandiri,5715199556,placement,Setoran modal,93,True,False,REF746249,BNI,False,background
TXN_004387,2025-04-14,01:21:16,ACC_1000448,PT HARAPAN BARU,BCA,ACC_1000438,UD MAJU BERSAMA,Maybank,369347086,structuring,Transfer modal kerja,100,True,False,REF576111,BNI,False,background
TXN_004393,2025-05-11,03:39:06,ACC_1000293,PT LESTARI MANDIRI,Danamon,ACC_1000124,PT. GRAHA INDO SAWIT ANDAL TUNGGAL,BRI,372537048,structuring,Transfer modal kerja,83,True,False,REF275826,Mandiri,False,background
TXN_004398,2025-05-20,22:57:49,ACC_1000360,PT INDAH PERMAI,BTN,ACC_1000331,PT GEMILANG ABADI,OCBC NISP,321838118,structuring,Transfer modal kerja,84,True,False,REF897847,Mandiri,False,background
TXN_004401,2023-09-21,22:29:30,ACC_1000095,PT. SURYA MAS CITRA PERKASA,BTN,ACC_1000199,PT. Kapuas Bio Agro,BNI,1351352706,layering,Transfer antar perusahaan,88,True,False,REF294672,BNI,False,background
TXN_004404,2024-12-23,02:18:09,ACC_1000285,UD MAJU BERSAMA,BTN,ACC_1000032,PT. Sawit Sukses Sejahtera,CIMB Niaga,357789578,structuring,Transfer modal kerja,92,True,False,REF846881,BNI,False,background
TXN_004405,2024-05-17,20:00:06,ACC_1000414,CV KARYA UTAMA,Mandiri,ACC_1000022,PT. Sebatin,BRI,9019634195,placement,Setoran modal,100,True,False,REF514924,BNI,False,background
TXN_004409,2024-05-23,16:39:26,ACC_1000331,PT GEMILANG ABADI,OCBC NISP,ACC_1000304,PT LESTARI MANDIRI,BCA,1349739043,layering,Transfer antar perusahaan,100,True,False,REF990981,BNI,False,background
TXN_004410,2025-05-20,15:06:21,ACC_1000403,CV PRIMA SEJAHTERA,Maybank,ACC_1000141,PT. Malindo Jaya Diraja,BTN,649738559,integration,Investasi bisnis,97,True,False,REF630376,Mandiri,False,background
TXN_004418,2024-11-15,19:38:27,ACC_1000185,PT. Kayung Agro Lestari,CIMB Niaga,ACC_1000423,CV JAYA MAKMUR,BNI,346843987,structuring,Transfer modal kerja,100,True,False,REF392163,BRI,False,background
TXN_004423,2023-09-14,18:45:41,ACC_1000398,CV PRIMA SEJAHTERA,BTN,ACC_1000203,PT. Buana Tunas Sejahtera,OCBC NISP,1951189743,placement,Setoran modal,96,True,True,REF351807,BNI,False,background
TXN_004424,2024-04-11,08:13:20,ACC_1000158,PT. Sawita Karya Manunggal (SKM),BCA,ACC_1000337,PT HARAPAN BARU,BRI,355913778,structuring,Transfer modal kerja,88,True,False,REF699131,BRI,False,background
TXN_004430,2024-07-31,03:00:06,ACC_1000360,PT INDAH PERMAI,BTN,ACC_1000246,PT. KAWISAN CENTRAL ASIA,Danamon,1813760981,layering,Transfer antar perusahaan,100,True,False,REF876718,BRI,False,background
TXN_004438,2023-08-17,11:33:00,ACC_1000177,PT. Wira Karya Nusantari,Danamon,ACC_1000427,PT LESTARI MANDIRI,CIMB Niaga,3937614711,placement,Setoran modal,100,True,False,REF879009,BCA,False,background
TXN_004439,2024-07-17,06:28:15,ACC_1000271,PT. LARAS EKAMULIA,CIMB Niaga,ACC_1000217,PT. IRMASULINDO BLOK 2,BNI,5517284904,placement,Setoran modal,100,True,False,REF759912,BRI,False,background
TXN_004443,2024-05-22,10:47:39,ACC_1000034,PT. Batu Sempit Sawit Indonesia,BCA,ACC_1000189,PT. Jalin Vaneo,BRI,356252761,structuring,Transfer modal kerja,89,True,False,REF505153,BCA,False,background
TXN_004446,2025-05-13,04:44:30,ACC_1000331,PT GEMILANG ABADI,OCBC NISP,ACC_1000187,PT. Kayung Agro Lestari,BNI,795546026,integration,Investasi bisnis,79,True,False,REF581487,BCA,False,background
TXN_004447,2025-02-17,15:02:25,ACC_1000382,PT GEMILANG ABADI,Mandiri,ACC_1000209,PT. Natura Agrotani,CIMB Niaga,323874554,structuring,Transfer modal kerja,99,True,False,REF266453,Mandiri,False,background
TXN_004450,2024-10-15,11:08:15,ACC_1000363,UD MAJU BERSAMA,BNI,ACC_1000428,UD MAJU BERSAMA,OCBC NISP,329709944,structuring,Transfer modal kerja,82,True,False,REF638578,BCA,False,background
TXN_004457,2024-12-07,04:30:42,ACC_1000213,PT. ADI JAYA MULIA,CIMB Niaga,ACC_1000305,PT HARAPAN BARU,Danamon,3481204946,placement,Setoran modal,95,True,False,REF570205,Mandiri,False,background
TXN_004458,2024-07-23,08:57:56,ACC_1000453,PT CAHAYA MANDIRI,Maybank,ACC_1000336,PT GEMILANG ABADI,Permata,374157002,structuring,Transfer modal kerja,100,True,False,REF607408,BRI,False,background
TXN_004461,2024-08-31,14:36:28,ACC_1000334,PT GEMILANG ABADI,Mandiri,ACC_1000149,PT. Bersama Sejahtera Sakti,BRI,2720313520,integration,Investasi bisnis,100,True,False,REF810156,BRI,False,background
TXN_004467,2024-05-16,00:02:32,ACC_1000102,PT. KAHAYAN AGRO LESTARI,BNI,ACC_1000237,PT. PENGEMBANGAN SUTRA ALAM,BCA,979012553,layering,Transfer antar perusahaan,76,True,False,REF914450,BRI,False,background
TXN_004468,2024-01-21,10:55:11,ACC_1000318,CV KARYA UTAMA,BRI,ACC_1000000,PT. Sena Bangun Aneka Pertiwi,BCA,805063708,layering,Transfer antar perusahaan,100,True,False,REF893249,Mandiri,False,background
TXN_004469,2024-04-29,10:55:00,ACC_1000132,PT. RIMBA SAWIT UTAMA PLANINDO,Permata,ACC_1000297,CV NUSA INDAH,Permata,1587524057,placement,Setoran modal,100,True,False,REF141866,Mandiri,False,background
TXN_004471,2025-05-06,05:56:22,ACC_1000447,PT HARAPAN BARU,Maybank,ACC_1000165,PT. Natuna Inti Makmur,BRI,364510441,structuring,Transfer modal kerja,82,True,False,REF642321,BRI,False,background
TXN_004472,2024-05-08,23:38:06,ACC_1000279,PT LESTARI MANDIRI,BTN,ACC_1000217,PT. IRMASULINDO BLOK 2,BNI,1405629900,layering,Transfer antar perusahaan,96,True,False,REF498664,BCA,False,background
TXN_004474,2025-04-20,08:38:58,ACC_1000436,UD MAJU BERSAMA,BRI,ACC_1000413,CV KARYA UTAMA,OCBC NISP,340699729,structuring,Transfer modal kerja,87,True,False,REF689063,BCA,False,background
TXN_004480,2025-05-20,00:32:04,ACC_1000170,PT. Surya Mukti Perkasa,BCA,ACC_1000379,PT GEMILANG ABADI,BRI,2501391437,placement,Setoran modal,100,True,False,REF572775,Mandiri,False,background
TXN_004481,2025-05-25,16:04:20,ACC_1000342,PT HARAPAN BARU,Maybank,ACC_1000180,PT. Khatulistiwa Agro Abadi,Danamon,336466343,structuring,Transfer modal kerja,84,True,False,REF717346,BCA,False,background
TXN_004483,2023-06-06,19:06:32,ACC_1000265,PT. INCASI RAYA,CIMB Niaga,ACC_1000350,CV KARYA UTAMA,CIMB Niaga,8754474096,placement,Setoran modal,100,True,False,REF523905,Mandiri,False,background
TXN_004485,2025-03-12,02:32:54,ACC_1000400,CV PRIMA SEJAHTERA,Maybank,ACC_1000357,PT INDAH PERMAI,Permata,3950607037,placement,Setoran modal,100,True,False,REF507761,BNI,False,background
TXN_004487,2025-05-10,09:15:00,ACC_1000049,PT. Mega Benua Utama,BTN,ACC_1000227,PT. VARITA MAJUTAMA (BLOK A),CIMB Niaga,1139055367,layering,Transfer antar perusahaan,98,True,False,REF147714,BRI,False,background
TXN_004493,2025-05-01,16:18:33,ACC_1000126,PT. GRAHA INDO SAWIT ANDAL TUNGGAL,OCBC NISP,ACC_1000003,PT. Borneo Indah Marjaya,Mandiri,364255604,structuring,Transfer modal kerja,75,True,True,REF607493,BCA,False,background
TXN_004495,2024-09-08,00:25:32,ACC_1000234,PT. KODECO MAMBERAMO,BTN,ACC_1000289,PT LESTARI MANDIRI,BCA,349342714,structuring,Transfer modal kerja,92,True,False,REF186347,BRI,False,background
